date,willow_creek,azotea_tunnel,rio_chama_puente,abiquiu_reach_sideflows,chamita_reach_sideflows,rio_ojo_caliente,lobatos_gauge,rio_pueblo_taos,rio_nambe,rio_jemez,rio_puerco
1975-08-25,76.4290322580645,27.0,73.0,7.6,7.6,7.6,440.0,14.0,13.155238095238095,26.0,40.0
1975-08-26,76.4290322580645,21.0,68.0,6.1,6.1,6.1,484.0,13.0,13.316190476190476,25.0,15.0
1975-08-27,76.4290322580645,12.0,63.0,5.3,5.3,5.3,496.0,13.0,13.400714285714288,25.0,3.5
1975-08-28,76.4290322580645,16.0,64.0,4.9,4.9,4.9,472.0,13.0,13.766428571428571,25.0,2.4
1975-08-29,76.4290322580645,13.0,61.0,4.5,4.5,4.5,445.0,12.0,14.200238095238095,25.0,0.8
1975-08-30,76.4290322580645,9.3,55.0,4.1,4.1,4.1,430.0,11.0,13.926190476190476,24.0,0.0
1975-08-31,76.4290322580645,7.0,51.0,3.5,3.5,3.5,420.0,13.0,13.80404761904762,23.0,0.0
1975-09-01,18.06,5.7,46.0,2.9,2.9,2.9,390.0,12.0,13.828333333333331,23.0,0.0
1975-09-02,18.06,5.4,43.0,2.4,2.4,2.4,370.0,13.0,13.17690476190476,23.0,0.0
1975-09-03,18.06,4.7,45.0,2.2,2.2,2.2,375.0,13.0,13.152142857142858,25.0,0.0
1975-09-04,18.06,20.0,78.0,7.6,7.6,7.6,375.0,31.0,13.150714285714288,42.0,2.8
1975-09-05,18.06,43.0,121.0,39.0,39.0,39.0,395.0,47.0,12.930952380952382,66.0,1210.0
1975-09-06,18.06,16.0,78.0,30.0,30.0,30.0,420.0,30.0,12.566190476190476,67.0,1060.0
1975-09-07,18.06,14.0,64.0,17.0,17.0,17.0,430.0,26.0,12.498809523809523,52.0,246.0
1975-09-08,18.06,14.0,61.0,13.0,13.0,13.0,420.0,24.0,12.196428571428571,39.0,137.0
1975-09-09,18.06,0.84,86.0,10.0,10.0,10.0,425.0,24.0,11.997619047619049,42.0,190.0
1975-09-10,18.06,0.33,80.0,12.0,12.0,12.0,410.0,23.0,11.973095238095238,58.0,685.0
1975-09-11,18.06,0.23,71.0,11.0,11.0,11.0,420.0,35.0,12.364047619047618,58.0,1430.0
1975-09-12,18.06,0.84,159.0,24.0,24.0,24.0,410.0,49.0,11.87,67.0,1530.0
1975-09-13,18.06,0.33,119.0,21.0,21.0,21.0,450.0,36.0,11.644761904761904,67.0,1560.0
1975-09-14,18.06,0.33,110.0,20.0,20.0,20.0,502.0,34.0,11.637857142857143,62.0,750.0
1975-09-15,18.06,12.0,102.0,19.0,19.0,19.0,556.0,33.0,11.79547619047619,50.0,349.0
1975-09-16,18.06,15.0,91.0,15.0,15.0,15.0,562.0,31.0,11.318571428571428,42.0,112.0
1975-09-17,18.06,12.0,85.0,10.0,10.0,10.0,538.0,29.0,10.972619047619046,39.0,45.0
1975-09-18,18.06,34.0,74.0,7.2,7.2,7.2,484.0,28.0,10.571666666666667,39.0,18.0
1975-09-19,18.06,23.0,67.0,6.1,6.1,6.1,435.0,27.0,10.38452380952381,39.0,6.4
1975-09-20,18.06,20.0,61.0,5.9,5.9,5.9,415.0,26.0,10.46595238095238,35.0,1.0
1975-09-21,18.06,21.0,65.0,6.4,6.4,6.4,380.0,26.0,10.354285714285714,35.0,0.0
1975-09-22,18.06,15.0,67.0,6.7,6.7,6.7,365.0,25.0,10.028571428571428,36.0,0.0
1975-09-23,18.06,12.0,60.0,7.3,7.3,7.3,360.0,25.0,9.501666666666669,36.0,0.0
1975-09-24,18.06,9.5,50.0,7.2,7.2,7.2,350.0,23.0,9.002142857142857,33.0,0.0
1975-09-25,18.06,8.4,49.0,7.1,7.1,7.1,330.0,23.0,8.690238095238096,31.0,0.0
1975-09-26,18.06,6.9,47.0,7.1,7.1,7.1,315.0,22.0,8.475,29.0,0.0
1975-09-27,18.06,5.4,45.0,7.4,7.4,7.4,302.0,22.0,8.547142857142857,28.0,0.0
1975-09-28,18.06,3.6,45.0,6.8,6.8,6.8,294.0,22.0,8.122857142857143,28.0,0.0
1975-09-29,18.06,2.3,43.0,6.6,6.6,6.6,294.0,21.0,7.55904761904762,26.0,0.0
1975-09-30,18.06,1.5,42.0,6.2,6.2,6.2,286.0,21.0,7.487619047619048,25.0,0.0
1975-10-01,1.19258064516129,7.3,41.0,5.9,5.9,5.9,274.0,23.0,6.919756097560975,25.0,0.0
1975-10-02,1.19258064516129,6.5,42.0,5.6,5.6,5.6,266.0,22.0,6.407560975609756,25.0,0.0
1975-10-03,1.19258064516129,5.6,42.0,6.3,6.3,6.3,254.0,20.0,6.279512195121951,24.0,0.0
1975-10-04,1.19258064516129,5.6,42.0,6.8,6.8,6.8,246.0,20.0,6.466585365853659,23.0,0.0
1975-10-05,1.19258064516129,5.4,42.0,8.3,8.3,8.3,238.0,19.0,6.465853658536586,22.0,0.0
1975-10-06,1.19258064516129,2.7,36.0,8.3,8.3,8.3,226.0,20.0,6.737560975609757,21.0,0.0
1975-10-07,1.19258064516129,0.33,36.0,8.4,8.4,8.4,226.0,20.0,6.514146341463414,20.0,0.0
1975-10-08,1.19258064516129,0.33,35.0,8.2,8.2,8.2,223.0,20.0,6.293414634146341,19.0,0.0
1975-10-09,1.19258064516129,0.14,34.0,9.0,9.0,9.0,209.0,20.0,6.313414634146342,20.0,0.0
1975-10-10,1.19258064516129,0.56,35.0,9.1,9.1,9.1,212.0,20.0,6.432439024390244,20.0,0.0
1975-10-11,1.19258064516129,0.56,38.0,9.0,9.0,9.0,216.0,19.0,6.240243902439024,20.0,0.0
1975-10-12,1.19258064516129,0.56,38.0,9.2,9.2,9.2,212.0,19.0,6.25,21.0,0.0
1975-10-13,1.19258064516129,0.56,35.0,9.8,9.8,9.8,220.0,19.0,6.31780487804878,21.0,0.0
1975-10-14,1.19258064516129,0.56,37.0,9.9,9.9,9.9,216.0,19.0,6.147560975609756,20.0,0.0
1975-10-15,1.19258064516129,0.56,37.0,8.9,8.9,8.9,212.0,20.0,5.958536585365854,21.0,0.0
1975-10-16,1.19258064516129,0.56,36.0,9.3,9.3,9.3,212.0,21.0,6.280731707317073,21.0,0.0
1975-10-17,1.19258064516129,0.56,36.0,9.3,9.3,9.3,209.0,21.0,6.16439024390244,20.0,0.0
1975-10-18,1.19258064516129,0.56,36.0,8.2,8.2,8.2,212.0,21.0,6.144634146341463,20.0,0.0
1975-10-19,1.19258064516129,0.56,36.0,7.8,7.8,7.8,234.0,21.0,6.27,21.0,0.0
1975-10-20,1.19258064516129,0.56,36.0,7.4,7.4,7.4,254.0,21.0,6.509756097560975,20.0,0.0
1975-10-21,1.19258064516129,0.56,36.0,8.0,8.0,8.0,258.0,21.0,6.451463414634146,21.0,0.0
1975-10-22,1.19258064516129,0.56,36.0,8.4,8.4,8.4,254.0,21.0,6.567073170731708,22.0,0.0
1975-10-23,1.19258064516129,0.56,37.0,12.0,12.0,12.0,246.0,22.0,6.572926829268293,22.0,0.0
1975-10-24,1.19258064516129,0.56,38.0,14.0,14.0,14.0,258.0,23.0,6.459024390243902,22.0,0.0
1975-10-25,1.19258064516129,0.84,38.0,14.0,14.0,14.0,325.0,23.0,6.0634146341463415,23.0,0.0
1975-10-26,1.19258064516129,1.2,38.0,14.0,14.0,14.0,395.0,24.0,5.892439024390244,24.0,0.0
1975-10-27,1.19258064516129,1.2,53.0,14.0,14.0,14.0,405.0,24.0,5.727560975609756,25.0,0.0
1975-10-28,1.19258064516129,0.99,60.0,13.0,13.0,13.0,425.0,23.0,5.465121951219512,25.0,0.0
1975-10-29,1.19258064516129,0.99,67.0,14.0,14.0,14.0,450.0,24.0,5.214390243902439,23.0,0.0
1975-10-30,1.19258064516129,0.99,63.0,14.0,14.0,14.0,455.0,24.0,5.337073170731707,22.0,0.0
1975-10-31,1.19258064516129,0.99,63.0,15.0,15.0,15.0,440.0,26.0,4.839756097560976,28.0,0.0
1975-11-01,0.406,0.99,63.0,15.0,15.0,15.0,466.0,27.0,4.7475609756097565,30.0,0.0
1975-11-02,0.406,0.99,63.0,15.0,15.0,15.0,706.0,26.0,4.593414634146341,28.0,0.0
1975-11-03,0.406,0.99,60.0,14.0,14.0,14.0,1040.0,26.0,4.491463414634146,26.0,0.0
1975-11-04,0.406,0.44,59.0,13.0,13.0,13.0,1140.0,25.0,4.3758536585365855,26.0,0.0
1975-11-05,0.406,0.23,59.0,13.0,13.0,13.0,1240.0,25.0,4.189024390243903,27.0,0.0
1975-11-06,0.406,0.23,58.0,14.0,14.0,14.0,1290.0,25.0,4.075609756097561,26.0,0.0
1975-11-07,0.406,0.69,57.0,13.0,13.0,13.0,1330.0,25.0,4.025121951219512,28.0,0.0
1975-11-08,0.406,0.84,56.0,12.0,12.0,12.0,1340.0,25.0,3.854878048780488,28.0,0.0
1975-11-09,0.406,0.84,55.0,12.0,12.0,12.0,1350.0,24.0,3.680731707317073,27.0,0.0
1975-11-10,0.406,0.84,54.0,12.0,12.0,12.0,1240.0,24.0,3.6685365853658536,28.0,0.0
1975-11-11,0.406,0.84,52.0,11.0,11.0,11.0,1070.0,24.0,3.806829268292683,29.0,0.0
1975-11-12,0.406,0.84,48.0,10.0,10.0,10.0,970.0,23.0,3.7460975609756098,24.0,0.0
1975-11-13,0.406,0.84,43.0,9.4,9.4,9.4,934.0,23.0,3.613658536585366,23.0,0.0
1975-11-14,0.406,0.84,41.0,10.0,10.0,10.0,907.0,25.0,3.5617073170731706,24.0,0.0
1975-11-15,0.406,0.84,42.0,12.0,12.0,12.0,898.0,27.0,3.402682926829268,24.0,0.0
1975-11-16,0.406,0.84,44.0,12.0,12.0,12.0,907.0,27.0,3.393658536585366,24.0,0.0
1975-11-17,0.406,0.84,48.0,13.0,13.0,13.0,916.0,27.0,3.144634146341464,25.0,0.0
1975-11-18,0.406,0.84,49.0,15.0,15.0,15.0,916.0,29.0,2.8607317073170733,25.0,0.0
1975-11-19,0.406,0.84,56.0,19.0,19.0,19.0,952.0,38.0,2.812439024390244,27.0,0.0
1975-11-20,0.406,0.84,57.0,18.0,18.0,18.0,925.0,34.0,2.5329268292682925,24.0,0.0
1975-11-21,0.406,0.84,47.0,15.0,15.0,15.0,916.0,30.0,2.4182926829268294,24.0,0.0
1975-11-22,0.406,0.84,45.0,12.0,12.0,12.0,792.0,26.0,2.444390243902439,23.0,0.0
1975-11-23,0.406,0.84,38.0,12.0,12.0,12.0,671.0,26.0,2.375121951219512,24.0,0.0
1975-11-24,0.406,0.84,40.0,14.0,14.0,14.0,375.0,31.0,2.3219512195121954,25.0,0.0
1975-11-25,0.406,0.84,38.0,16.0,16.0,16.0,340.0,33.0,2.3241463414634147,26.0,0.0
1975-11-26,0.406,0.84,40.0,14.0,14.0,14.0,274.0,30.0,2.3090243902439025,23.0,0.0
1975-11-27,0.406,0.84,39.0,14.0,14.0,14.0,320.0,32.0,2.2990243902439027,25.0,0.0
1975-11-28,0.406,0.84,40.0,17.0,17.0,17.0,410.0,37.0,2.293414634146341,28.0,0.0
1975-11-29,0.406,0.84,40.0,19.0,19.0,19.0,370.0,32.0,2.2980487804878047,29.0,0.0
1975-11-30,0.406,0.84,38.0,13.0,13.0,13.0,295.0,28.0,2.300487804878049,25.0,0.0
1975-12-01,0.589354838709678,0.84,39.0,16.0,16.0,16.0,330.0,32.0,2.3641463414634147,23.0,0.0
1975-12-02,0.589354838709678,0.84,40.0,19.0,19.0,19.0,360.0,34.0,2.408780487804878,25.0,0.0
1975-12-03,0.589354838709678,0.84,42.0,20.0,20.0,20.0,325.0,35.0,2.3431707317073167,24.0,0.0
1975-12-04,0.589354838709678,0.84,45.0,20.0,20.0,20.0,330.0,36.0,2.3251219512195123,25.0,0.0
1975-12-05,0.589354838709678,0.84,48.0,19.0,19.0,19.0,355.0,37.0,2.3046341463414635,25.0,0.0
1975-12-06,0.589354838709678,0.84,45.0,19.0,19.0,19.0,360.0,37.0,2.28609756097561,26.0,0.0
1975-12-07,0.589354838709678,0.84,48.0,19.0,19.0,19.0,360.0,37.0,2.285853658536585,25.0,0.0
1975-12-08,0.589354838709678,0.84,47.0,19.0,19.0,19.0,360.0,37.0,2.284390243902439,25.0,0.0
1975-12-09,0.589354838709678,0.84,45.0,19.0,19.0,19.0,360.0,38.0,2.401219512195122,25.0,0.0
1975-12-10,0.589354838709678,0.84,48.0,19.0,19.0,19.0,360.0,39.0,2.546341463414634,25.0,0.0
1975-12-11,0.589354838709678,0.84,50.0,18.0,18.0,18.0,360.0,39.0,2.503414634146341,24.0,0.0
1975-12-12,0.589354838709678,0.84,50.0,18.0,18.0,18.0,360.0,38.0,2.4629268292682926,25.0,0.0
1975-12-13,0.589354838709678,0.84,50.0,20.0,20.0,20.0,360.0,41.0,2.480731707317073,26.0,0.0
1975-12-14,0.589354838709678,0.84,50.0,20.0,20.0,20.0,350.0,41.0,2.4717073170731707,23.0,0.0
1975-12-15,0.589354838709678,0.84,45.0,12.0,12.0,12.0,325.0,34.0,2.223414634146341,20.0,0.0
1975-12-16,0.589354838709678,0.84,40.0,13.0,13.0,13.0,295.0,30.0,2.168048780487805,20.0,0.0
1975-12-17,0.589354838709678,0.84,42.0,15.0,15.0,15.0,285.0,33.0,2.34609756097561,20.0,0.0
1975-12-18,0.589354838709678,0.84,40.0,15.0,15.0,15.0,270.0,32.0,2.3502439024390243,19.0,0.0
1975-12-19,0.589354838709678,0.84,40.0,14.0,14.0,14.0,265.0,31.0,2.3753658536585367,18.0,0.0
1975-12-20,0.589354838709678,0.84,40.0,15.0,15.0,15.0,265.0,31.0,2.4002439024390245,17.0,0.0
1975-12-21,0.589354838709678,0.84,45.0,16.0,16.0,16.0,270.0,33.0,2.3965853658536584,20.0,0.0
1975-12-22,0.589354838709678,0.84,45.0,18.0,18.0,18.0,275.0,35.0,2.3782926829268294,20.0,0.0
1975-12-23,0.589354838709678,0.84,48.0,18.0,18.0,18.0,290.0,35.0,2.4109756097560973,21.0,0.0
1975-12-24,0.589354838709678,0.84,45.0,17.0,17.0,17.0,295.0,35.0,2.4380487804878053,21.0,0.0
1975-12-25,0.589354838709678,0.84,45.0,14.0,14.0,14.0,290.0,30.0,2.4234146341463414,19.0,0.0
1975-12-26,0.589354838709678,0.84,45.0,16.0,16.0,16.0,285.0,33.0,2.373170731707317,21.0,0.0
1975-12-27,0.589354838709678,0.84,45.0,15.0,15.0,15.0,285.0,34.0,2.3353658536585367,22.0,0.0
1975-12-28,0.589354838709678,0.84,44.0,8.6,8.6,8.6,275.0,35.0,2.330731707317073,22.0,0.0
1975-12-29,0.589354838709678,0.84,42.0,8.3,8.3,8.3,270.0,28.0,2.3139024390243903,20.0,0.0
1975-12-30,0.589354838709678,0.84,40.0,8.0,8.0,8.0,265.0,32.0,2.2470731707317078,20.0,0.0
1975-12-31,0.589354838709678,0.84,45.0,7.1,7.1,7.1,255.0,33.0,1.9170731707317072,21.0,0.0
1976-01-01,0.558709677419355,0.84,37.0,6.5,6.5,6.5,230.0,27.0,1.886428571428572,21.0,0.0
1976-01-02,0.558709677419355,0.84,32.0,6.0,6.0,6.0,225.0,24.0,1.886190476190476,22.0,0.0
1976-01-03,0.558709677419355,0.84,35.0,6.0,6.0,6.0,235.0,24.0,1.9273809523809524,26.0,0.0
1976-01-04,0.558709677419355,0.84,36.0,7.0,7.0,7.0,225.0,27.0,1.9697619047619048,21.0,0.0
1976-01-05,0.558709677419355,0.84,40.0,9.0,9.0,9.0,215.0,30.0,1.9504761904761905,22.0,0.0
1976-01-06,0.558709677419355,0.84,48.0,11.0,11.0,11.0,210.0,33.0,1.9630952380952384,21.0,0.0
1976-01-07,0.558709677419355,0.84,37.0,10.0,10.0,10.0,205.0,31.0,1.9885714285714284,21.0,0.0
1976-01-08,0.558709677419355,0.84,37.0,10.0,10.0,10.0,200.0,30.0,1.967857142857143,23.0,0.0
1976-01-09,0.558709677419355,0.84,42.0,11.0,11.0,11.0,205.0,32.0,1.9023809523809525,23.0,0.0
1976-01-10,0.558709677419355,0.84,48.0,12.0,12.0,12.0,210.0,33.0,1.819761904761905,23.0,0.0
1976-01-11,0.558709677419355,0.84,43.0,11.0,11.0,11.0,205.0,34.0,1.7645238095238096,23.0,0.0
1976-01-12,0.558709677419355,0.84,41.0,12.0,12.0,12.0,205.0,36.0,1.783095238095238,23.0,0.0
1976-01-13,0.558709677419355,0.84,41.0,12.0,12.0,12.0,210.0,32.0,1.8278571428571428,23.0,0.0
1976-01-14,0.558709677419355,0.84,43.0,11.0,11.0,11.0,215.0,30.0,1.830952380952381,23.0,0.0
1976-01-15,0.558709677419355,0.84,46.0,12.0,12.0,12.0,215.0,31.0,1.852857142857143,23.0,0.0
1976-01-16,0.558709677419355,0.84,48.0,12.0,12.0,12.0,225.0,31.0,1.8711904761904763,24.0,0.0
1976-01-17,0.558709677419355,0.84,52.0,13.0,13.0,13.0,230.0,31.0,1.9119047619047616,24.0,0.0
1976-01-18,0.558709677419355,0.84,52.0,14.0,14.0,14.0,235.0,30.0,2.011190476190476,25.0,0.0
1976-01-19,0.558709677419355,0.84,54.0,15.0,15.0,15.0,240.0,31.0,2.1185714285714288,25.0,0.0
1976-01-20,0.558709677419355,0.84,50.0,13.0,13.0,13.0,240.0,30.0,2.137380952380952,24.0,0.0
1976-01-21,0.558709677419355,0.84,50.0,13.0,13.0,13.0,240.0,28.0,2.0916666666666663,24.0,0.0
1976-01-22,0.558709677419355,0.84,50.0,13.0,13.0,13.0,245.0,29.0,2.056666666666666,23.0,0.0
1976-01-23,0.558709677419355,0.84,50.0,14.0,14.0,14.0,245.0,32.0,2.136904761904762,25.0,0.0
1976-01-24,0.558709677419355,0.84,56.0,15.0,15.0,15.0,245.0,33.0,2.0814285714285714,25.0,0.0
1976-01-25,0.558709677419355,0.84,44.0,14.0,14.0,14.0,240.0,32.0,1.944761904761905,24.0,0.0
1976-01-26,0.558709677419355,0.84,48.0,12.0,12.0,12.0,235.0,26.0,1.9602380952380951,22.0,0.0
1976-01-27,0.558709677419355,0.84,52.0,13.0,13.0,13.0,230.0,29.0,2.0045238095238096,24.0,0.0
1976-01-28,0.558709677419355,0.84,54.0,15.0,15.0,15.0,230.0,31.0,2.1085714285714285,25.0,0.0
1976-01-29,0.558709677419355,0.84,54.0,16.0,16.0,16.0,230.0,33.0,2.132142857142857,26.0,0.0
1976-01-30,0.558709677419355,0.84,54.0,17.0,17.0,17.0,230.0,34.0,2.1566666666666667,26.0,0.0
1976-01-31,0.558709677419355,0.84,54.0,16.0,16.0,16.0,230.0,33.0,2.229047619047619,26.0,0.0
1976-02-01,3.1651724137931,0.84,54.0,16.0,16.0,16.0,225.0,34.0,2.3309523809523807,25.0,0.0
1976-02-02,3.1651724137931,0.84,54.0,17.0,17.0,17.0,230.0,35.0,2.3795238095238096,25.0,0.0
1976-02-03,3.1651724137931,0.84,54.0,18.0,18.0,18.0,230.0,37.0,2.3914285714285715,26.0,0.0
1976-02-04,3.1651724137931,0.84,60.0,18.0,18.0,18.0,240.0,36.0,2.43,28.0,0.0
1976-02-05,3.1651724137931,0.84,66.0,20.0,20.0,20.0,245.0,38.0,2.413333333333333,26.0,0.0
1976-02-06,3.1651724137931,0.84,66.0,21.0,21.0,21.0,250.0,40.0,2.4916666666666667,27.0,0.0
1976-02-07,3.1651724137931,0.84,58.0,20.0,20.0,20.0,255.0,41.0,2.5559523809523808,28.0,0.0
1976-02-08,3.1651724137931,0.84,58.0,21.0,21.0,21.0,265.0,43.0,2.57,30.0,0.0
1976-02-09,3.1651724137931,0.84,72.0,24.0,24.0,24.0,295.0,51.0,2.5392857142857146,33.0,0.0
1976-02-10,3.1651724137931,0.84,82.0,26.0,26.0,26.0,320.0,58.0,2.5559523809523808,43.0,0.0
1976-02-11,3.1651724137931,0.84,82.0,23.0,23.0,23.0,330.0,46.0,2.573095238095238,47.0,0.0
1976-02-12,3.1651724137931,0.84,74.0,23.0,23.0,23.0,355.0,46.0,2.5757142857142856,42.0,0.0
1976-02-13,3.1651724137931,0.84,72.0,24.0,24.0,24.0,390.0,46.0,2.578333333333333,42.0,0.0
1976-02-14,3.1651724137931,0.84,82.0,31.0,31.0,31.0,410.0,51.0,2.5795238095238098,52.0,0.0
1976-02-15,3.1651724137931,0.84,82.0,25.0,25.0,25.0,430.0,45.0,2.6347619047619046,42.0,0.0
1976-02-16,3.1651724137931,0.84,78.0,25.0,25.0,25.0,430.0,44.0,2.662619047619048,40.0,0.0
1976-02-17,3.1651724137931,0.84,71.0,24.0,24.0,24.0,430.0,40.0,2.721904761904762,36.0,0.0
1976-02-18,3.1651724137931,0.1,66.0,19.0,19.0,19.0,430.0,34.0,2.785952380952381,36.0,0.0
1976-02-19,3.1651724137931,0.1,72.0,21.0,21.0,21.0,430.0,37.0,2.836904761904762,37.0,0.0
1976-02-20,3.1651724137931,0.1,78.0,24.0,24.0,24.0,410.0,39.0,2.867380952380952,39.0,0.0
1976-02-21,3.1651724137931,0.1,68.0,18.0,18.0,18.0,375.0,30.0,2.8695238095238094,32.0,0.0
1976-02-22,3.1651724137931,0.1,65.0,16.0,16.0,16.0,380.0,30.0,2.9385714285714286,33.0,0.0
1976-02-23,3.1651724137931,0.1,68.0,18.0,18.0,18.0,385.0,35.0,2.9185714285714286,36.0,0.0
1976-02-24,3.1651724137931,0.1,70.0,21.0,21.0,21.0,375.0,38.0,2.998333333333333,37.0,0.0
1976-02-25,3.1651724137931,0.1,72.0,21.0,21.0,21.0,380.0,38.0,3.00547619047619,36.0,0.0
1976-02-26,3.1651724137931,0.1,78.0,21.0,21.0,21.0,395.0,38.0,3.040238095238095,36.0,0.0
1976-02-27,3.1651724137931,0.1,82.0,22.0,22.0,22.0,425.0,38.0,3.0942857142857143,36.0,0.0
1976-02-28,3.1651724137931,0.1,80.0,25.0,25.0,25.0,460.0,38.0,3.0985714285714283,38.0,0.0
1976-02-29,3.1651724137931,0.1,76.0,25.0,25.0,25.0,500.0,38.0,2.961190476190476,42.0,0.0
1976-03-01,28.5870967741935,0.1,88.0,29.0,29.0,29.0,520.0,40.0,2.9369047619047617,54.0,0.0
1976-03-02,28.5870967741935,0.1,84.0,28.0,28.0,28.0,562.0,44.0,2.833333333333333,46.0,0.0
1976-03-03,28.5870967741935,0.1,90.0,25.0,25.0,25.0,574.0,41.0,3.0490476190476192,41.0,0.0
1976-03-04,28.5870967741935,0.1,82.0,27.0,27.0,27.0,570.0,38.0,3.84952380952381,41.0,0.0
1976-03-05,28.5870967741935,0.1,77.0,20.0,20.0,20.0,500.0,36.0,4.108333333333333,37.0,0.0
1976-03-06,28.5870967741935,0.1,76.0,22.0,22.0,22.0,475.0,39.0,4.200714285714286,38.0,0.0
1976-03-07,28.5870967741935,0.1,89.0,27.0,27.0,27.0,500.0,47.0,3.940952380952381,39.0,0.0
1976-03-08,28.5870967741935,0.1,91.0,29.0,29.0,29.0,495.0,52.0,4.099523809523809,41.0,0.0
1976-03-09,28.5870967741935,0.1,88.0,25.0,25.0,25.0,505.0,45.0,4.28547619047619,41.0,0.0
1976-03-10,28.5870967741935,0.1,90.0,20.0,20.0,20.0,490.0,42.0,4.339047619047619,44.0,0.0
1976-03-11,28.5870967741935,0.1,101.0,23.0,23.0,23.0,502.0,42.0,4.609761904761905,42.0,0.0
1976-03-12,28.5870967741935,0.1,78.0,19.0,19.0,19.0,490.0,37.0,5.586190476190477,39.0,0.0
1976-03-13,28.5870967741935,0.1,76.0,17.0,17.0,17.0,460.0,39.0,5.601428571428571,36.0,0.0
1976-03-14,28.5870967741935,0.1,83.0,18.0,18.0,18.0,450.0,37.0,6.03547619047619,37.0,0.0
1976-03-15,28.5870967741935,0.1,88.0,20.0,20.0,20.0,460.0,39.0,6.26047619047619,38.0,0.0
1976-03-16,28.5870967741935,0.1,85.0,19.0,19.0,19.0,455.0,35.0,6.348809523809523,39.0,0.0
1976-03-17,28.5870967741935,0.1,107.0,23.0,23.0,23.0,450.0,37.0,6.506904761904762,43.0,0.0
1976-03-18,28.5870967741935,0.1,126.0,25.0,25.0,25.0,455.0,37.0,6.704761904761905,52.0,0.0
1976-03-19,28.5870967741935,0.1,156.0,29.0,29.0,29.0,484.0,39.0,6.683571428571428,67.0,0.0
1976-03-20,28.5870967741935,0.1,133.0,29.0,29.0,29.0,502.0,39.0,6.531428571428571,58.0,0.0
1976-03-21,28.5870967741935,0.1,119.0,25.0,25.0,25.0,508.0,36.0,6.795952380952381,46.0,0.0
1976-03-22,28.5870967741935,0.1,129.0,28.0,28.0,28.0,502.0,39.0,6.883809523809524,43.0,0.0
1976-03-23,28.5870967741935,0.1,162.0,31.0,31.0,31.0,502.0,41.0,7.133333333333334,52.0,0.0
1976-03-24,28.5870967741935,0.1,178.0,35.0,35.0,35.0,514.0,43.0,7.541428571428572,70.0,0.0
1976-03-25,28.5870967741935,0.1,232.0,40.0,40.0,40.0,574.0,46.0,7.888571428571429,82.0,0.0
1976-03-26,28.5870967741935,0.1,259.0,45.0,45.0,45.0,615.0,49.0,8.614285714285714,84.0,0.0
1976-03-27,28.5870967741935,0.1,254.0,41.0,41.0,41.0,671.0,49.0,9.308333333333334,69.0,0.0
1976-03-28,28.5870967741935,0.55,215.0,44.0,44.0,44.0,699.0,55.0,9.448333333333332,66.0,0.0
1976-03-29,28.5870967741935,24.0,170.0,40.0,40.0,40.0,685.0,52.0,9.19047619047619,60.0,0.0
1976-03-30,28.5870967741935,49.0,146.0,36.0,36.0,36.0,636.0,48.0,9.306190476190476,52.0,0.0
1976-03-31,28.5870967741935,51.0,135.0,32.0,32.0,32.0,587.0,42.0,9.63404761904762,46.0,0.0
1976-04-01,254.4,105.0,161.0,34.0,34.0,34.0,532.0,46.0,9.685476190476187,49.0,0.0
1976-04-02,254.4,172.0,233.0,41.0,41.0,41.0,502.0,45.0,9.733571428571429,51.0,0.0
1976-04-03,254.4,257.0,325.0,58.0,58.0,58.0,520.0,46.0,9.912380952380952,52.0,0.0
1976-04-04,254.4,270.0,399.0,80.0,80.0,80.0,568.0,54.0,9.775,57.0,0.0
1976-04-05,254.4,245.0,418.0,89.0,89.0,89.0,664.0,54.0,10.18,62.0,0.0
1976-04-06,254.4,193.0,403.0,90.0,90.0,90.0,776.0,56.0,10.298095238095238,61.0,0.0
1976-04-07,254.4,175.0,370.0,115.0,115.0,115.0,800.0,55.0,11.014761904761905,60.0,0.0
1976-04-08,254.4,247.0,525.0,131.0,131.0,131.0,728.0,57.0,11.69690476190476,61.0,0.0
1976-04-09,254.4,291.0,614.0,147.0,147.0,147.0,706.0,61.0,12.61095238095238,66.0,0.0
1976-04-10,254.4,362.0,723.0,174.0,174.0,174.0,629.0,68.0,12.394523809523813,80.0,0.0
1976-04-11,254.4,475.0,1090.0,237.0,237.0,237.0,636.0,68.0,13.092857142857142,92.0,0.0
1976-04-12,254.4,472.0,1340.0,262.0,262.0,262.0,760.0,74.0,12.893571428571429,100.0,0.0
1976-04-13,254.4,397.0,1280.0,241.0,241.0,241.0,864.0,80.0,13.501190476190477,92.0,0.0
1976-04-14,254.4,256.0,922.0,179.0,179.0,179.0,832.0,90.0,14.78547619047619,81.0,0.0
1976-04-15,254.4,205.0,721.0,125.0,125.0,125.0,657.0,90.0,15.693333333333332,76.0,0.0
1976-04-16,254.4,174.0,586.0,91.0,91.0,91.0,514.0,85.0,15.845476190476193,81.0,0.0
1976-04-17,254.4,145.0,471.0,75.0,75.0,75.0,425.0,76.0,17.372619047619047,75.0,0.0
1976-04-18,254.4,136.0,460.0,66.0,66.0,66.0,380.0,70.0,18.276904761904763,68.0,0.0
1976-04-19,254.4,139.0,515.0,70.0,70.0,70.0,350.0,69.0,18.21809523809524,98.0,0.0
1976-04-20,254.4,141.0,453.0,63.0,63.0,63.0,320.0,59.0,18.748809523809523,93.0,0.0
